fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
14.2,0.2,0.47,1.4,0.032,46.0,123.0,0.9925,3.06,0.49,12.2,6
8.1,0.2,0.3,0.9,0.045,33.0,87.0,0.992,3.1,0.46,10.7,8
9.3,0.26,0.34,10.5,0.024,22.0,145.0,0.9957,2.94,0.54,11.2,6
6.2,0.36,0.26,5.25,0.032,49.0,118.0,0.9895,3.24,0.67,11.2,6
6.1,0.22,0.49,7.6,0.048,50.0,164.0,0.9948,3.16,0.59,11.3,6
7.1,0.28,0.24,12.6,0.05,37.0,174.0,0.9969,3.03,0.44,9.2,6
6.1,0.36,0.46,1.4,0.029,29.0,93.0,0.98779,3.33,0.39,12.2,7
7.9,0.18,0.46,5.2,0.048,33.0,123.0,0.9953,3.21,0.44,11.9,6
9.8,0.42,0.45,8.6,0.024,51.0,144.0,0.9928,2.99,0.32,11.0,6
6.3,0.22,0.3,7.2,0.037,40.0,219.0,0.99542,3.1,0.64,9.2,5
6.9,0.29,0.25,7.5,0.04,57.0,177.0,0.99601,3.14,0.48,9.4,6
7.3,0.21,0.49,5.9,0.03,26.0,75.0,0.9928,3.01,0.55,11.3,7
6.2,0.24,0.27,16.8,0.035,44.0,143.0,0.9975,3.19,0.38,9.0,5
7.2,0.47,0.16,1.2,0.042,5.0,59.0,0.9929,3.13,0.41,9.8,5
7.0,0.23,0.26,2.8,0.04,41.0,192.0,0.9913,3.34,0.37,12.2,7
7.7,0.24,0.3,4.8,0.038,33.0,101.0,0.9928,3.25,1.08,10.4,6
6.1,0.27,0.31,6.2,0.069,50.0,177.0,0.99391,3.23,0.5,9.73333333333333,5
6.4,0.31,0.28,4.0,0.039,30.0,93.0,0.98916,3.24,0.66,12.6,7
6.4,0.27,0.17,4.2,0.046,50.0,166.0,0.992,3.24,0.5,9.4,5
7.0,0.24,0.24,9.0,0.044,56.0,234.0,0.9961,3.25,0.45,9.7,6
6.9,0.33,0.31,9.1,0.04,31.0,137.0,0.99226,3.32,0.37,12.2,7
6.6,0.32,0.36,2.6,0.029,3.0,124.0,0.98926,3.29,0.51,10.4,5
6.7,0.3,0.29,2.8,0.041,26.0,83.0,0.99173,3.34,0.51,10.4,6
8.2,0.29,0.42,3.8,0.026,28.0,87.0,0.9928,2.96,0.33,12.8,6
6.7,0.25,0.23,3.4,0.036,41.0,152.0,0.9945,3.22,0.47,12.2,6
5.6,0.245,0.25,8.0,0.042,31.0,150.0,0.99545,3.25,0.43,9.2,6
5.8,0.26,0.3,2.0,0.043,61.0,189.5,0.99202,3.25,0.59,11.0,7
6.4,0.28,0.29,3.1,0.034,38.0,88.0,0.98998,3.24,0.63,12.4,7
6.2,0.3,0.32,2.2,0.032,19.0,130.0,0.98936,3.42,0.67,11.0,7
7.0,0.28,0.33,14.6,0.052,40.0,191.0,0.9982,3.35,0.64,8.9,5
6.3,0.23,0.22,14.9,0.039,69.0,230.0,0.9986,3.56,0.41,10.3,7
6.2,0.21,0.27,1.1,0.185,24.0,104.0,0.9911,3.1,0.43,10.2,5
6.5,0.32,0.34,1.5,0.042,24.0,118.0,0.9923,3.13,0.5,9.5,6
6.9,0.75,0.42,12.0,0.052,40.0,201.0,0.9974,3.04,0.5,9.4,5
6.7,0.24,0.29,7.7,0.046,39.0,153.0,0.99323,3.27,0.59,11.5,8
6.3,0.24,0.29,4.9,0.046,25.0,140.0,0.9963,3.41,0.57,10.7,5
6.7,0.15,0.41,2.4,0.173,73.5,170.0,0.9942,3.14,0.78,9.4,6
6.6,0.28,0.41,6.4,0.048,37.0,200.0,0.9954,3.18,0.62,10.4,5
7.6,0.36,0.51,14.8,0.056,61.0,194.0,0.99864,3.2,0.67,9.4,5
6.9,0.25,0.35,8.6,0.044,16.0,95.0,0.9948,3.19,0.64,9.5,5
7.7,0.16,0.44,7.9,0.015,13.0,111.0,0.9956,3.2,0.34,13.0,7
7.3,0.22,0.26,8.8,0.05,35.0,221.0,0.99692,3.47,0.47,10.0,6
6.3,0.305,0.28,3.9,0.033,30.0,113.0,0.99042,3.24,0.48,13.3,8
7.1,0.29,0.26,1.7,0.049,16.0,77.0,0.99372,3.26,0.46,9.8,5
7.6,0.18,0.53,1.8,0.046,23.0,102.0,0.9932,3.04,0.54,10.2,5
5.2,0.17,0.23,0.7,0.039,25.0,83.0,0.9924,3.3,0.44,10.0,5
5.0,0.27,0.4,1.2,0.037,47.0,113.0,0.98713,3.18,0.66,10.7,6
7.9,0.36,0.36,1.4,0.048,22.0,193.0,0.99314,3.11,0.55,10.5,7
6.9,0.25,0.29,4.2,0.04,43.0,179.0,0.99463,3.19,0.56,12.2,6
8.8,0.39,0.44,1.0,0.03,18.0,93.0,0.9953,3.03,0.35,11.7,8
6.2,0.29,0.26,2.9,0.042,17.0,133.0,0.99034,3.02,0.46,9.4,5
5.9,0.44,0.13,3.1,0.033,34.0,128.0,0.98953,3.4,0.68,12.7,6
6.5,0.48,0.44,8.5,0.054,27.0,186.0,0.99657,3.12,0.37,8.7,6
7.3,0.27,0.27,8.5,0.05,38.0,152.0,0.99581,3.34,0.55,9.3,5
8.2,0.36,0.29,1.7,0.046,31.0,139.0,0.9956,3.23,0.48,10.1,5
7.7,0.3,0.34,4.6,0.043,30.0,92.0,0.9928,3.18,0.42,13.6,7
6.3,0.34,0.29,7.6,0.045,41.0,198.0,0.9954,3.14,0.56,9.5,5
9.7,0.24,0.45,10.7,0.034,13.0,66.0,0.9951,3.06,0.34,12.8,6
7.6,0.23,0.49,9.4,0.03,42.0,186.0,0.99558,3.03,0.36,11.1,7
7.4,0.28,0.42,14.4,0.056,48.0,162.0,0.99976,3.22,0.51,9.0,5
7.3,0.815,0.2,9.9,0.044,34.0,144.0,0.9976,3.14,0.33,11.0,3
6.2,0.2,0.33,11.8,0.039,59.0,155.0,0.99778,3.14,0.5,10.5,6
6.8,0.21,0.31,8.6,0.042,13.0,103.0,0.9948,3.34,0.54,9.3,6
7.4,0.19,0.49,15.55,0.058,44.0,149.0,0.9998,3.2,0.39,9.1,7
6.6,0.26,0.29,1.4,0.04,6.0,51.0,0.9934,3.07,0.49,10.8,4
7.2,0.34,0.3,6.5,0.028,32.0,129.0,0.99151,3.2,0.38,11.95,7
7.3,0.25,0.36,13.1,0.05,35.0,200.0,0.9986,3.02,0.46,8.9,6
7.1,0.31,0.25,11.2,0.033,55.0,227.0,0.9974,3.14,0.51,10.2,5
7.4,0.24,0.22,17.8,0.049,33.0,161.0,1.0,3.18,0.38,9.1,5
6.7,0.18,0.37,15.6,0.044,54.0,130.0,0.9992,3.3,0.72,9.8,6
7.0,0.24,0.3,12.3,0.047,21.0,124.0,0.9942,3.04,0.57,8.5,6
7.0,0.23,0.26,1.1,0.058,24.0,199.0,0.99297,3.49,0.55,9.2,6
7.0,0.2,0.34,3.0,0.04,40.0,213.0,0.9932,3.25,0.6,10.0,7
7.2,0.08,0.39,1.3,0.036,43.0,128.0,0.99315,3.04,0.75,10.2,7
6.2,0.255,0.24,10.8,0.053,30.0,136.0,0.99596,3.19,0.46,10.1,6
7.7,0.44,0.24,11.2,0.029,14.0,116.0,0.99356,3.13,0.45,10.6,6
7.6,0.48,0.34,2.6,0.049,10.0,94.0,0.9941,3.25,0.6,9.4,5
4.8,0.225,0.27,3.6,0.051,31.0,103.0,0.99344,3.44,0.38,10.3,8
7.4,0.25,0.49,5.0,0.03,30.0,125.0,0.9928,2.95,0.42,11.4,7
8.7,0.15,0.3,1.1,0.032,7.0,89.0,0.993,3.13,0.73,11.6,4
6.4,0.29,0.44,11.2,0.047,51.0,149.0,0.99573,3.09,0.37,9.4,5
7.0,0.18,0.39,1.1,0.075,19.0,104.0,0.9931,3.43,0.55,10.1,6
6.5,0.43,0.18,2.4,0.034,27.0,93.0,0.98894,3.26,0.6,12.6,7
7.3,0.24,0.39,14.0,0.058,49.0,198.0,0.9975,3.1,0.46,9.3,5
6.3,0.3,0.29,5.0,0.039,30.0,144.0,0.9942,3.47,0.57,12.4,7
6.0,0.29,0.41,10.8,0.039,78.0,170.0,0.9961,3.19,0.36,11.2,8
7.1,0.33,0.32,14.5,0.05,54.0,193.0,0.9978,3.03,0.52,8.6,5
6.9,0.33,0.31,4.2,0.043,25.0,97.0,0.99084,3.23,0.44,9.0,6
6.7,0.3,0.5,12.1,0.045,38.0,122.0,0.9974,3.04,0.52,8.8,6
6.7,0.53,0.26,8.8,0.049,21.0,193.0,0.9964,3.28,0.69,9.2,4
6.6,0.26,0.28,9.4,0.044,65.0,179.0,0.99725,3.3,0.75,9.8,5
6.8,0.37,0.23,3.3,0.029,29.0,87.0,0.99,3.08,0.33,12.3,7
6.9,0.44,0.23,4.3,0.034,14.0,98.0,0.9899,3.26,0.51,13.3,6
6.4,0.19,0.42,2.9,0.034,26.0,126.0,0.99134,3.1,0.54,10.5,6
7.5,0.305,0.32,1.2,0.032,27.0,99.0,0.9906,3.34,0.53,12.8,7
8.5,0.18,0.48,1.2,0.05,9.0,29.0,0.9937,3.02,0.41,9.1,5
8.9,0.24,0.25,9.25,0.031,15.0,78.0,0.993,3.05,0.42,11.0,8
6.9,0.19,0.49,1.4,0.045,35.0,85.0,0.99012,3.37,0.48,10.0,6
6.8,0.25,0.34,4.7,0.032,15.0,41.0,0.99,2.96,0.34,12.5,7
6.3,0.22,0.33,1.5,0.041,36.0,122.0,0.99004,3.49,0.42,10.6,7
5.9,0.29,0.16,14.4,0.045,26.0,170.0,0.9976,3.28,0.42,9.6,4
6.8,0.37,0.23,6.3,0.052,29.0,148.0,0.9941,3.04,0.44,9.9,6
6.3,0.3,0.28,5.0,0.03,45.0,150.0,0.9942,3.47,0.42,11.5,7
7.7,0.44,0.26,4.45,0.042,31.0,93.0,0.9931,3.23,0.57,11.3,6
6.3,0.3,0.19,7.7,0.049,41.0,187.0,0.9966,3.23,0.5,9.5,6
6.6,0.34,0.24,4.6,0.031,17.0,80.0,0.99061,3.12,0.34,11.2,6
7.0,0.33,0.64,6.4,0.039,60.0,166.0,0.9944,3.41,0.43,8.8,5
6.0,0.615,0.0,0.8,0.037,30.0,97.0,0.98953,3.36,0.47,11.0,4
6.5,0.31,0.32,1.0,0.044,34.0,92.0,0.9927,3.24,0.54,12.3,7
6.4,0.25,0.41,7.4,0.036,42.0,124.0,0.99512,3.01,0.37,10.1,6
6.8,0.19,0.32,3.7,0.033,32.0,78.0,0.9931,3.04,0.47,12.0,6
8.3,0.25,0.33,9.7,0.042,43.0,227.0,0.9955,2.97,0.44,10.6,5
7.1,0.22,0.32,5.8,0.035,32.0,74.0,0.9928,3.04,0.53,11.5,6
5.1,0.21,0.32,1.2,0.015,18.0,74.0,0.98975,3.24,0.5,10.9,6
7.4,0.19,0.31,14.5,0.05,35.0,197.0,0.9986,3.14,0.5,9.2,6
6.8,0.25,0.31,10.7,0.044,61.0,234.0,0.9971,3.24,0.53,9.9,6
5.8,0.29,0.32,2.0,0.022,20.0,198.0,0.98987,3.34,0.5,10.5,6
7.3,0.24,0.39,15.4,0.04,31.0,183.0,0.9982,3.22,0.5,9.2,6
8.4,0.36,0.44,8.9,0.042,55.0,191.0,0.99534,3.12,0.49,10.0,5
6.8,0.31,0.32,4.1,0.054,37.0,147.0,0.99271,3.27,0.78,10.2,6
6.7,0.29,0.5,11.8,0.045,59.0,149.0,0.9983,3.07,0.51,8.8,5
6.9,0.33,0.31,6.4,0.032,53.0,209.0,0.9921,3.12,0.53,12.2,6
7.2,0.31,0.46,7.35,0.046,45.0,201.0,0.9966,3.12,0.59,9.1,5
8.2,0.42,0.45,1.1,0.037,18.0,124.0,0.9942,3.03,0.51,11.7,6
5.0,0.235,0.4,4.5,0.016,22.0,80.0,0.99246,3.42,0.64,12.6,8
6.0,0.17,0.3,4.5,0.046,57.0,156.0,0.9928,3.52,0.51,10.6,6
6.8,0.18,0.28,10.2,0.055,29.0,95.0,0.99532,3.16,0.42,9.9,5
5.6,0.24,0.25,11.75,0.052,34.0,157.0,0.9961,3.4,0.57,9.8,5
6.1,0.34,0.46,4.7,0.028,22.0,56.0,0.991,3.27,0.36,12.3,7
8.2,0.18,0.37,1.6,0.054,35.0,172.0,0.9933,3.6,0.44,9.5,6
7.6,0.3,0.27,2.0,0.057,27.0,177.0,0.994,3.49,0.54,9.6,5
6.4,0.5,0.2,2.4,0.031,25.0,78.0,0.98922,3.26,0.47,12.6,8
8.3,0.21,0.4,1.7,0.067,35.0,107.0,0.99016,3.08,0.35,11.5,5
6.4,0.24,0.5,7.9,0.05,62.0,150.0,0.99494,3.02,0.49,9.5,5
7.6,0.38,0.2,9.5,0.093,46.0,240.0,0.99756,3.12,0.47,8.7,6
6.1,0.34,0.21,5.0,0.039,8.0,112.0,0.9912,3.28,0.71,9.6,5
7.0,0.25,0.32,5.8,0.044,29.0,140.0,0.9939,3.25,0.44,10.6,5
6.3,0.29,0.23,7.3,0.046,53.0,197.0,0.99622,3.21,0.48,10.3,6
6.6,0.16,0.36,1.0,0.052,32.0,122.0,0.99103,3.3,0.55,10.6,7
7.1,0.25,0.31,2.1,0.031,13.0,74.0,0.99089,3.07,0.49,10.9,6
8.4,0.32,0.31,2.8,0.037,22.0,100.0,0.99186,3.15,0.45,13.4,7
7.6,0.48,0.34,7.1,0.024,38.0,122.0,0.9939,3.25,0.5,12.8,7
7.4,0.17,0.4,5.5,0.037,34.0,122.0,0.9953,3.4,0.38,12.2,7
6.4,0.29,0.2,15.0,0.045,26.0,147.0,0.9982,3.0,0.45,9.0,6
6.4,0.32,0.5,6.5,0.054,34.0,221.0,0.9957,3.17,0.5,9.4,5
5.2,0.365,0.25,7.8,0.033,29.0,191.0,0.9938,3.39,0.4,13.1,8
5.9,0.3,0.3,3.9,0.044,52.0,170.0,0.98964,3.19,0.5,13.3,8
6.1,0.41,0.21,1.6,0.031,27.0,106.0,0.98942,3.14,0.39,10.8,6
7.0,0.22,0.3,2.7,0.03,48.0,165.0,0.98892,3.34,0.52,12.8,6
6.8,0.32,0.43,1.6,0.05,10.0,136.0,0.9928,3.27,0.47,9.5,4
6.9,0.3,0.25,2.2,0.043,26.0,133.0,0.9932,3.19,0.49,9.0,6
6.4,0.1,0.35,4.9,0.039,31.0,105.0,0.99324,3.56,0.51,10.1,6
5.7,0.22,0.25,1.1,0.035,26.0,79.0,0.98945,3.31,0.41,12.4,6
5.6,0.3,0.25,4.7,0.042,36.0,128.0,0.9943,3.34,0.47,9.4,5
6.2,0.16,0.33,1.1,0.057,63.0,152.0,0.9917,3.17,0.95,10.3,5
6.3,0.37,0.3,6.6,0.045,28.0,133.0,0.9944,3.41,0.44,9.5,5
6.3,0.2,0.19,9.2,0.048,22.0,191.0,0.99502,3.22,0.47,11.7,6
7.1,0.32,0.32,6.4,0.042,25.0,97.0,0.9908,3.17,0.84,10.5,6
6.3,0.17,0.23,9.9,0.049,13.0,114.0,0.99592,3.19,0.34,10.5,6
5.8,0.26,0.29,11.1,0.036,38.0,152.0,0.99445,3.33,0.5,13.0,7
7.2,0.16,0.34,1.8,0.047,43.0,174.0,0.9952,3.52,0.57,9.8,6
7.5,0.29,0.36,20.7,0.062,45.0,170.0,1.001,3.0,0.48,9.2,6
6.9,0.12,0.26,9.9,0.044,64.0,179.0,0.99586,3.47,0.72,8.9,6
6.4,0.25,0.33,5.0,0.03,31.0,114.0,0.9918,3.28,0.44,11.2,7
7.3,0.25,0.36,2.0,0.028,10.0,141.0,0.9917,3.09,0.55,10.9,4
5.7,0.255,0.24,1.6,0.047,23.0,79.0,0.9921,3.08,0.59,9.8,6
6.2,0.23,0.35,17.2,0.033,72.0,226.0,1.00014,3.17,0.76,9.7,5
6.4,0.26,0.3,1.8,0.037,30.0,115.0,0.99014,3.17,0.66,10.1,6
6.6,0.23,0.2,8.2,0.049,53.0,188.0,0.9962,3.17,0.5,9.6,5
8.0,0.32,0.36,1.8,0.028,28.0,180.0,0.9907,3.15,0.51,12.0,7
6.5,0.39,0.81,19.4,0.038,14.0,67.0,0.9976,3.39,0.44,11.5,8
6.5,0.32,0.23,8.5,0.052,32.0,141.0,0.99425,3.15,0.43,10.7,5
6.2,0.66,0.48,12.6,0.028,27.0,124.0,0.9954,3.15,0.44,10.6,6
7.0,0.22,0.31,7.0,0.036,45.0,104.0,0.99436,3.06,0.37,10.6,5
6.8,0.27,0.12,8.2,0.046,52.0,207.0,0.99578,3.19,0.36,9.0,6
6.6,0.22,0.53,8.2,0.038,77.0,183.0,0.99579,3.22,0.7,9.3,5
7.0,0.29,0.37,6.1,0.034,22.0,98.0,0.99174,3.18,0.42,11.8,7
7.6,0.31,0.23,1.8,0.026,10.0,74.0,0.99066,3.15,0.41,10.5,5
5.8,0.21,0.23,2.3,0.035,68.0,178.0,0.98984,3.65,0.47,10.0,6
6.6,0.23,0.3,4.9,0.047,45.0,179.0,0.995,3.36,0.73,10.5333333333333,7
6.4,0.595,0.14,7.6,0.08,26.0,146.0,0.9965,3.26,0.34,9.8,6
7.2,0.24,0.4,14.3,0.058,48.0,214.0,0.9979,3.09,0.48,9.0,5
6.8,0.32,0.37,7.2,0.055,57.0,214.0,0.9961,3.33,0.6,9.5,5
7.5,0.28,0.67,13.6,0.045,60.5,164.0,0.99976,2.99,0.49,9.1,6
6.6,0.28,0.41,5.0,0.022,26.0,107.0,0.98981,3.36,0.75,12.4,8
5.1,0.305,0.3,4.3,0.033,64.0,158.0,0.99212,3.54,0.4,12.4,7
6.4,0.33,0.1,1.4,0.053,27.0,112.0,0.99314,3.18,0.44,9.4,5
6.6,0.22,0.29,12.05,0.052,29.0,118.0,0.9974,2.87,0.44,9.3,6
8.9,0.13,0.49,1.0,0.044,18.0,150.0,0.9928,3.13,0.32,10.5,5
6.7,0.38,0.31,5.0,0.049,5.0,94.0,0.99362,3.15,0.38,11.0,5
6.4,0.28,0.29,4.3,0.039,62.0,147.0,0.99216,3.14,0.42,12.4,8
6.2,0.23,0.35,17.2,0.039,128.0,200.0,0.9993,3.18,0.77,9.1,6
7.5,0.24,0.31,6.7,0.039,35.0,175.0,0.9938,3.21,0.57,12.2,7
6.8,0.22,0.29,6.9,0.038,48.0,156.0,0.9951,3.2,0.38,9.4,6
6.4,0.26,0.21,15.55,0.039,47.0,139.0,0.9952,3.09,0.43,10.6,6
7.0,0.15,0.28,14.7,0.051,29.0,135.0,0.9982,2.91,0.39,9.0,7
7.1,0.2,0.41,6.4,0.05,21.0,86.0,0.9919,3.04,0.59,11.0,6
6.5,0.39,0.3,2.9,0.021,15.0,37.0,0.9899,3.18,0.58,12.5,6
8.1,0.17,0.44,14.1,0.039,41.0,144.0,0.99822,3.4,0.77,9.1,6
5.9,0.26,0.24,17.8,0.05,52.0,235.0,1.0,3.29,0.46,8.9,6
7.2,0.23,0.39,1.4,0.08,28.0,87.0,0.993,3.16,0.46,9.6,7
6.4,0.32,0.23,1.2,0.044,46.0,140.0,0.99238,3.14,0.46,10.5,6
6.8,0.32,0.32,8.7,0.038,11.0,136.0,0.99226,3.23,0.66,10.5,5
5.3,0.36,0.34,1.7,0.037,24.0,121.0,0.98856,3.42,0.38,11.1,6
7.7,0.39,0.3,12.7,0.044,23.0,177.0,0.998,3.25,0.57,10.9,7
7.1,0.31,0.25,7.4,0.04,42.0,142.0,0.9956,3.17,0.46,11.1,6
7.0,0.12,0.19,4.9,0.184,59.0,189.0,0.99556,3.4,0.41,9.3,6
5.9,0.32,0.31,4.7,0.044,42.0,119.0,0.99324,3.34,0.39,10.8,6
6.5,0.22,0.29,2.7,0.042,40.0,114.0,0.9913,3.24,0.76,11.4,7
7.3,0.24,0.39,14.0,0.058,26.0,141.0,0.99751,2.96,0.39,9.2,6
7.9,0.44,0.24,11.2,0.031,61.0,177.0,0.9948,3.07,0.38,11.8,7
6.3,0.31,0.22,17.6,0.064,36.0,133.0,0.99916,3.15,0.51,8.9,5
7.5,0.35,0.28,11.0,0.057,36.0,178.0,0.9966,3.15,0.57,9.2,5
6.6,0.23,0.29,14.4,0.052,40.0,152.0,0.99834,3.03,0.5,9.4,6
5.2,0.185,0.49,1.1,0.029,32.0,93.0,0.99155,3.31,0.33,10.9,6
6.9,0.43,0.26,4.3,0.034,26.0,85.0,0.992,3.22,0.36,11.4,5
7.0,0.15,0.29,16.4,0.051,45.0,126.0,0.99636,3.25,0.37,9.4,6
5.7,0.24,0.47,10.2,0.037,66.0,246.0,0.9945,3.25,0.5,10.8,6
5.6,0.19,0.27,1.1,0.038,69.0,157.0,0.99033,3.52,0.39,11.0,6
7.1,0.2,0.31,1.4,0.045,20.0,106.0,0.9925,3.15,0.53,11.2,6
6.4,0.38,0.19,2.4,0.038,25.0,80.0,0.98981,3.16,0.66,12.5,6
7.4,0.19,0.3,12.8,0.053,48.5,229.0,0.9986,3.14,0.49,9.1,8
7.1,0.18,0.37,6.2,0.039,37.0,125.0,0.99321,3.15,0.54,11.3,6
6.4,0.22,0.49,7.8,0.05,44.5,143.0,0.99326,2.97,0.48,10.1,6
6.5,0.25,0.27,17.4,0.054,23.0,139.0,0.99904,3.36,0.54,9.8,5
6.1,0.37,0.58,1.6,0.15,14.0,98.0,0.9932,3.27,0.41,10.1,5
6.8,0.19,0.71,11.9,0.043,24.0,159.0,0.9976,3.0,0.81,9.3,4
6.8,0.19,0.33,4.9,0.043,43.0,176.0,0.9952,3.25,0.57,9.5,6
6.5,0.32,0.23,16.2,0.047,36.0,174.0,0.99834,3.16,0.46,9.7,4
7.3,0.25,0.36,2.1,0.028,30.0,172.0,0.9893,3.26,0.38,12.7,8
6.2,0.16,0.3,2.8,0.042,21.0,111.0,0.992,3.54,0.61,10.5,6
7.5,0.15,0.38,2.7,0.173,25.0,167.0,0.994,3.24,0.47,9.4,5
6.7,0.22,0.39,2.5,0.173,75.0,175.0,0.9945,3.2,0.44,9.4,5
6.8,0.32,0.18,5.8,0.037,25.0,130.0,0.99204,3.26,0.46,12.6,6
8.3,0.42,0.74,10.6,0.05,36.0,227.0,0.9976,2.98,0.64,10.1,5
6.6,0.3,0.37,6.2,0.061,57.0,183.0,0.9947,3.11,0.57,10.3,5
7.5,0.31,0.51,13.2,0.045,87.0,198.0,0.9984,2.98,0.45,9.1,5
7.2,0.37,0.54,10.2,0.053,68.0,192.0,0.9978,3.08,0.43,9.0,5
7.0,0.44,0.24,5.8,0.015,14.0,111.0,0.99026,3.08,0.53,12.5,6
6.8,0.22,0.31,10.6,0.079,57.0,168.0,0.99654,3.15,0.5,8.9,7
6.9,0.28,0.37,5.4,0.025,27.0,99.0,0.98963,3.23,0.48,13.1,7
5.8,0.18,0.34,1.5,0.03,36.0,127.0,0.99218,3.41,0.59,9.7,6
7.8,0.15,0.41,8.8,0.025,37.0,122.0,0.99144,3.06,0.44,11.7,5
6.9,0.26,0.27,9.05,0.044,65.0,179.0,0.99725,3.32,0.47,9.9,6
6.4,0.24,0.28,12.2,0.04,34.0,123.0,0.99708,3.36,0.36,10.6,7
7.3,0.23,0.37,9.2,0.052,59.0,215.0,0.99802,3.25,0.5,11.1,7
5.5,0.18,0.29,1.9,0.046,28.0,117.0,0.99234,3.49,0.39,10.0,6
6.5,0.22,0.25,17.1,0.051,41.0,172.0,1.0004,3.3,0.54,8.8,5
6.4,0.41,0.22,8.9,0.035,10.0,88.0,0.99031,3.15,0.51,10.4,5
7.3,0.25,0.26,1.6,0.044,18.0,95.0,0.9929,3.27,0.51,9.5,5
8.4,0.4,0.53,2.1,0.044,11.0,124.0,0.99556,3.23,0.51,10.2,4
6.4,0.14,0.42,1.2,0.027,23.0,94.0,0.99032,3.11,0.42,11.9,6
7.4,0.27,0.32,14.6,0.045,50.0,163.0,0.9996,3.02,0.56,9.1,5
6.1,0.32,0.33,3.0,0.034,31.0,109.0,0.98942,3.32,0.62,12.75,7
8.0,0.45,0.34,3.6,0.026,23.0,110.0,0.993,3.17,0.39,11.7,7
6.5,0.28,0.34,9.9,0.048,32.0,111.0,0.9967,2.98,0.52,10.4,5
7.2,0.08,0.49,4.5,0.053,37.0,178.0,0.99482,3.63,0.47,9.4,5
6.1,0.28,0.16,1.3,0.066,42.0,124.0,0.99354,2.99,0.46,9.4,6
6.9,0.41,0.37,8.5,0.054,46.0,168.0,0.9959,3.17,0.5,9.2,5
6.6,0.33,0.24,4.5,0.038,31.0,99.0,0.99026,3.21,0.4,13.1,6
8.0,0.28,0.34,9.0,0.037,32.0,169.0,0.99715,3.1,0.47,10.4,5
7.7,0.3,0.42,14.3,0.044,45.0,162.0,0.99839,3.28,0.63,9.1,5
7.1,0.26,0.37,5.4,0.022,27.0,104.0,0.9948,3.34,0.5,11.4,7
7.0,0.27,0.36,12.7,0.051,16.0,114.0,0.99544,3.11,0.54,10.8,7
6.6,0.24,0.24,1.7,0.046,40.0,120.0,0.99196,3.41,0.57,11.3,6
8.5,0.15,0.3,1.6,0.045,16.0,84.0,0.994,2.96,0.46,11.0,6
8.1,0.26,0.3,4.1,0.048,16.0,153.0,0.9948,3.03,0.38,11.4,6
5.6,0.28,0.05,2.2,0.031,37.0,128.0,0.9896,3.3,0.52,11.2,7
6.8,0.25,0.27,10.7,0.057,66.0,160.0,0.99628,3.02,0.37,9.5,6
6.7,0.4,0.27,5.4,0.036,33.0,165.0,0.99122,3.18,0.46,12.0,6
7.2,0.37,0.36,8.9,0.032,26.0,253.0,0.9935,3.12,0.46,13.1,7
6.4,0.32,0.26,16.0,0.046,61.0,177.0,0.9982,3.08,0.56,9.1,5
6.5,0.28,0.29,1.3,0.042,34.0,106.0,0.98918,3.04,0.39,9.4,6
5.4,0.415,0.15,1.9,0.027,30.0,160.0,0.99239,3.75,0.4,9.9,6
6.1,0.2,0.3,1.1,0.052,67.0,109.0,0.9911,3.81,0.41,10.2,5
6.2,0.23,0.28,8.5,0.035,28.0,115.0,0.9935,3.4,0.42,11.3,7
6.7,0.28,0.28,2.4,0.038,34.0,100.0,0.99178,2.88,0.38,12.3,6
7.1,0.33,0.3,9.9,0.051,32.0,111.0,0.997,3.14,0.5,11.0,7
6.8,0.32,0.23,16.2,0.048,31.0,141.0,0.9982,3.08,0.54,9.1,5
7.8,0.26,0.33,3.6,0.048,16.0,101.0,0.99128,2.98,0.4,11.4,6
6.1,0.55,0.0,1.4,0.063,25.0,133.0,0.9934,3.42,0.42,9.8,5
6.3,0.34,0.19,12.3,0.041,31.0,109.0,0.99668,3.03,0.35,9.5,5
6.0,0.17,0.33,1.1,0.025,29.0,121.0,0.99183,3.26,0.42,11.3,6
6.9,0.36,0.26,5.7,0.03,46.0,134.0,0.9912,2.98,0.33,11.2,6
6.9,0.19,0.35,13.5,0.038,36.0,130.0,0.99684,3.0,0.63,12.0,6
7.7,0.275,0.29,1.2,0.056,25.0,175.0,0.99002,3.15,0.48,9.6,5
6.7,0.48,0.36,3.8,0.029,19.0,78.0,0.99061,3.23,0.38,12.6,6
6.2,0.24,0.27,6.6,0.054,60.0,162.0,0.9928,3.14,0.37,10.4,6
7.6,0.4,0.46,14.3,0.045,66.0,210.0,0.99863,3.07,0.68,9.0,5
7.3,0.815,0.2,10.2,0.033,23.0,117.0,0.99494,3.07,0.34,9.2,6
6.8,0.24,0.29,10.7,0.035,26.0,115.0,0.99494,2.96,0.54,10.9,7
7.0,0.2,0.23,1.6,0.036,10.0,78.0,0.99043,3.08,0.37,11.7,5
7.2,0.17,0.35,8.2,0.028,38.0,122.0,0.99228,3.14,0.36,12.5,6
6.7,0.16,0.32,3.7,0.017,22.0,80.0,0.9931,3.29,0.54,10.8,6
6.3,0.18,0.28,1.5,0.037,35.0,97.0,0.99076,3.36,0.49,10.5,6
5.9,0.25,0.32,1.1,0.028,26.0,77.0,0.98834,3.25,0.54,11.1,5
